subject_id,compound,region,value,unit
45,NA,dH,0.103589,ng/mg
45,NA,vH,0.268884,ng/mg
45,NA,NAc,0.087741,ng/mg
45,NA,VM,0.203447,ng/mg
45,NA,DM,0.371231,ng/mg
45,NA,VL,0.169209,ng/mg
45,NA,DL,0.13824,ng/mg
45,NA,MD,0.608198,ng/mg
45,NA,VPR,0.116567,ng/mg
45,NA,VPL,0.26641,ng/mg
45,NA,DLG,0.342003,ng/mg
45,NA,HY,0.339331,ng/mg
45,NA,SC,0.206781,ng/mg
45,NA,SN,0.159002,ng/mg
45,NA,VTA,0.214948,ng/mg
45,NA,DR,0.542615,ng/mg
45,NA,MR,0.219096,ng/mg
45,NA,CB,0.359178,ng/mg
49,NA,OF,0.324632,ng/mg
49,NA,PL,0.228855,ng/mg
49,NA,aCC,0.281094,ng/mg
49,NA,IC,0.270207,ng/mg
49,NA,VM,0.245406,ng/mg
49,NA,SJ,0.151162,ng/mg
49,NA,S1R,0.316904,ng/mg
49,NA,S1L,0.305238,ng/mg
49,NA,S1L6R,0.154736,ng/mg
49,NA,S1L6L,0.17486,ng/mg
49,NA,AC,0.173636,ng/mg
49,NA,VM,0.201877,ng/mg
49,NA,A,0.396955,ng/mg
49,NA,dH,0.157765,ng/mg
49,NA,vH,0.317057,ng/mg
49,NA,NAc,0.127541,ng/mg
49,NA,VM,0.178421,ng/mg
49,NA,DM,NA,ng/mg
49,NA,VL,0.065899,ng/mg
49,NA,DL,0.09054,ng/mg
49,NA,MD,0.89244,ng/mg
49,NA,VPR,0.160946,ng/mg
49,NA,VPL,0.259899,ng/mg
49,NA,DLG,0.308241,ng/mg
49,NA,HY,0.426547,ng/mg
49,NA,SC,0.262354,ng/mg
49,NA,SN,0.174573,ng/mg
49,NA,VTA,0.470209,ng/mg
49,NA,DR,0.583047,ng/mg
49,NA,MR,0.186203,ng/mg
49,NA,CB,0.445747,ng/mg
52,NA,OF,0.17146,ng/mg
52,NA,PL,0.068259,ng/mg
52,NA,aCC,0.316998,ng/mg
52,NA,IC,0.189217,ng/mg
52,NA,VM,0.096283,ng/mg
52,NA,SJ,0.082391,ng/mg
52,NA,S1R,0.191072,ng/mg
52,NA,S1L,0.34577,ng/mg
52,NA,S1L6R,0.078474,ng/mg
52,NA,S1L6L,0.195923,ng/mg
52,NA,AC,0.183056,ng/mg
52,NA,VM,0.131036,ng/mg
52,NA,A,0.402646,ng/mg
52,NA,dH,0.096932,ng/mg
52,NA,vH,0.266201,ng/mg
52,NA,NAc,0.284084,ng/mg
52,NA,VM,0.128056,ng/mg
52,NA,DM,0.121447,ng/mg
52,NA,VL,0.164495,ng/mg
52,NA,DL,0.092312,ng/mg
52,NA,MD,0.416278,ng/mg
52,NA,VPR,0.015882,ng/mg
52,NA,VPL,0.110741,ng/mg
52,NA,DLG,0.174375,ng/mg
52,NA,HY,0.348383,ng/mg
52,NA,SC,0.203111,ng/mg
52,NA,SN,0.172673,ng/mg
52,NA,VTA,0.296532,ng/mg
52,NA,DR,0.36452,ng/mg
52,NA,MR,0.160531,ng/mg
52,NA,CB,0.298048,ng/mg
58,NA,OF,0.241767,ng/mg
58,NA,PL,0.153152,ng/mg
58,NA,aCC,0.233747,ng/mg
58,NA,IC,0.293284,ng/mg
58,NA,VM,0.18697,ng/mg
58,NA,SJ,0.091977,ng/mg
58,NA,S1R,0.377969,ng/mg
58,NA,S1L,0.268388,ng/mg
58,NA,S1L6R,0.229268,ng/mg
58,NA,S1L6L,0.189325,ng/mg
58,NA,AC,0.179735,ng/mg
58,NA,VM,0.100779,ng/mg
58,NA,A,0.317424,ng/mg
58,NA,dH,0.138611,ng/mg
58,NA,vH,0.306842,ng/mg
58,NA,NAc,0.103358,ng/mg
58,NA,VM,0.301043,ng/mg
58,NA,DM,0.106617,ng/mg
58,NA,VL,0.124373,ng/mg
58,NA,DL,0.088283,ng/mg
58,NA,MD,0.663879,ng/mg
58,NA,VPR,0.097883,ng/mg
58,NA,VPL,0.291736,ng/mg
58,NA,DLG,0.222944,ng/mg
58,NA,HY,0.360257,ng/mg
58,NA,SC,0.241824,ng/mg
58,NA,SN,0.270988,ng/mg
58,NA,VTA,0.462805,ng/mg
58,NA,DR,0.684735,ng/mg
58,NA,MR,0.310736,ng/mg
58,NA,CB,0.376574,ng/mg
61,NA,OF,0.312405,ng/mg
61,NA,PL,0.144658,ng/mg
61,NA,aCC,0.332985,ng/mg
61,NA,IC,0.271069,ng/mg
61,NA,VM,0.131704,ng/mg
61,NA,SJ,0.088274,ng/mg
61,NA,S1R,0.321547,ng/mg
61,NA,S1L,0.242358,ng/mg
61,NA,S1L6R,0.244954,ng/mg
61,NA,S1L6L,0.155875,ng/mg
61,NA,AC,0.240389,ng/mg
61,NA,VM,0.218781,ng/mg
61,NA,A,0.428157,ng/mg
61,NA,dH,0.141493,ng/mg
61,NA,vH,0.190371,ng/mg
61,NA,NAc,0.118947,ng/mg
61,NA,VM,0.229313,ng/mg
61,NA,DM,0.111755,ng/mg
61,NA,VL,0.148086,ng/mg
61,NA,DL,0.082899,ng/mg
61,NA,MD,0.448955,ng/mg
61,NA,VPR,0.107185,ng/mg
61,NA,VPL,0.195972,ng/mg
61,NA,DLG,0.204379,ng/mg
61,NA,HY,0.535354,ng/mg
61,NA,SC,0.236559,ng/mg
61,NA,SN,0.189661,ng/mg
61,NA,VTA,0.392195,ng/mg
61,NA,DR,0.564923,ng/mg
61,NA,MR,0.171309,ng/mg
61,NA,CB,0.355212,ng/mg
66,NA,OF,0.400393,ng/mg
66,NA,PL,0.112479,ng/mg
66,NA,aCC,0.250547,ng/mg
66,NA,IC,0.240443,ng/mg
66,NA,VM,0.221132,ng/mg
66,NA,SJ,0.111711,ng/mg
66,NA,S1R,0.292236,ng/mg
66,NA,S1L,0.331225,ng/mg
66,NA,S1L6R,0.239983,ng/mg
66,NA,S1L6L,0.197583,ng/mg
66,NA,AC,0.162222,ng/mg
66,NA,VM,0.229633,ng/mg
66,NA,A,0.354064,ng/mg
66,NA,dH,0.165385,ng/mg
66,NA,vH,0.33182,ng/mg
66,NA,NAc,0.189653,ng/mg
66,NA,VM,0.419283,ng/mg
66,NA,DM,0.115024,ng/mg
66,NA,VL,0.172169,ng/mg
66,NA,DL,0.093641,ng/mg
66,NA,MD,0.545626,ng/mg
66,NA,VPR,0.071691,ng/mg
66,NA,VPL,0.177836,ng/mg
66,NA,DLG,0.248515,ng/mg
66,NA,HY,0.805581,ng/mg
66,NA,SC,0.306474,ng/mg
66,NA,SN,0.234634,ng/mg
66,NA,VTA,0.298046,ng/mg
66,NA,DR,0.585986,ng/mg
66,NA,MR,0.327459,ng/mg
66,NA,CB,0.366373,ng/mg
69,NA,OF,0.302505,ng/mg
69,NA,PL,0.2378,ng/mg
69,NA,aCC,0.30957,ng/mg
69,NA,IC,0.206326,ng/mg
69,NA,VM,0.208704,ng/mg
69,NA,SJ,0.240946,ng/mg
69,NA,S1R,0.384756,ng/mg
69,NA,S1L,0.213313,ng/mg
69,NA,S1L6R,0.220717,ng/mg
69,NA,S1L6L,0.238792,ng/mg
69,NA,AC,0.143376,ng/mg
69,NA,VM,0.249426,ng/mg
69,NA,A,0.401984,ng/mg
69,NA,dH,0.160543,ng/mg
69,NA,vH,0.338765,ng/mg
69,NA,NAc,0.099145,ng/mg
69,NA,VM,0.289134,ng/mg
69,NA,DM,0.178667,ng/mg
69,NA,VL,0.137165,ng/mg
69,NA,DL,0.095149,ng/mg
69,NA,MD,0.562969,ng/mg
69,NA,VPR,0.09356,ng/mg
69,NA,VPL,0.27537,ng/mg
69,NA,DLG,0.291883,ng/mg
69,NA,HY,0.821222,ng/mg
69,NA,SC,0.178554,ng/mg
69,NA,SN,0.235004,ng/mg
69,NA,VTA,0.324191,ng/mg
69,NA,DR,0.950413,ng/mg
69,NA,MR,0.301448,ng/mg
69,NA,CB,0.374777,ng/mg
