subject_id,region,value,unit
53,VL,2.500000000000002,mg
53,DR,1.9,mg
53,CB,4.40000000000001,mg
53,AC,2.20000000000004,mg
53,MD,1.5,mg
53,SC,2.0,mg
53,MR,3.4,mg
53,VPR,2.59999999999999,mg
53,VPL,2.90000000000001,mg
53,SN,2.14,mg
53,S1L,2.80000000000002,mg
53,S1L6R,2.8,mg
53,A,2.6,mg
53,S1L6L,3.8,mg
53,IC,2.39999999999996,mg
55,OF,1.70000000000003,mg
55,NAc,2.1,mg
55,PL,1.799999999999968,mg
55,HY,1.6,mg
55,SJ,1.4,mg
55,V1,2.0,mg
55,M1,1.89999999999996,mg
55,aCC,1.59999999999999,mg
55,DLG,1.79999999999997,mg
55,VTA,2.300000000000024,mg
55,S1R,4.0,mg
55,dH,2.30000000000002,mg
55,vH,2.19999999999998,mg
55,DL,2.2,mg
55,DM,1.6,mg
55,VM,2.000000000000002,mg
55,VL,2.000000000000002,mg
55,DR,1.1,mg
55,CB,2.5,mg
55,AC,2.05,mg
55,MD,1.1,mg
55,SC,1.60000000000005,mg
55,MR,1.6,mg
55,VPR,1.79999999999997,mg
55,VPL,1.89999999999996,mg
55,SN,2.500000000000002,mg
55,S1L,2.19999999999998,mg
55,S1L6R,3.7,mg
55,A,2.0,mg
55,S1L6L,2.4,mg
55,IC,1.89999999999996,mg
8,OF,2.90000000000001,mg
8,NAc,2.2,mg
8,PL,2.400000000000069,mg
8,HY,2.0,mg
8,SJ,2.2,mg
8,V1,4.09999999999999,mg
8,M1,2.59999999999994,mg
8,aCC,2.39999999999996,mg
8,DLG,2.80000000000002,mg
8,VTA,2.399999999999958,mg
8,S1R,3.69999999999998,mg
8,dH,2.50000000000006,mg
8,vH,2.30000000000002,mg
8,DL,1.9,mg
8,DM,2.0,mg
8,VM,1.600000000000046,mg
8,VL,2.000000000000002,mg
8,DR,1.7,mg
8,CB,4.90000000000002,mg
8,AC,1.90000000000001,mg
8,MD,3.1,mg
8,SC,1.90000000000001,mg
8,MR,4.5,mg
8,VPR,1.60000000000005,mg
8,VPL,2.69999999999992,mg
8,SN,1.900000000000013,mg
8,S1L,4.0,mg
8,S1L6R,3.4,mg
8,A,2.8,mg
8,S1L6L,3.0,mg
8,IC,2.40000000000007,mg
10,OF,2.09999999999999,mg
10,NAc,2.3,mg
10,PL,2.200000000000091,mg
10,HY,2.0,mg
10,SJ,2.7,mg
10,V1,3.09999999999999,mg
10,M1,1.39999999999996,mg
10,aCC,1.70000000000003,mg
10,DLG,2.39999999999996,mg
10,VTA,2.599999999999936,mg
10,S1R,3.19999999999998,mg
10,dH,2.0,mg
10,vH,2.50000000000006,mg
10,DL,2.3,mg
10,DM,1.6,mg
10,VM,2.099999999999991,mg
10,VL,2.400000000000069,mg
10,DR,1.8,mg
10,CB,3.09999999999999,mg
10,AC,1.69999999999992,mg
10,MD,2.0,mg
10,SC,1.69999999999992,mg
10,MR,2.3,mg
10,VPR,2.19999999999998,mg
10,VPL,2.50000000000006,mg
10,SN,2.400000000000069,mg
10,S1L,4.0,mg
10,S1L6R,2.7,mg
10,A,3.0,mg
10,S1L6L,3.0,mg
10,IC,2.0,mg
12,OF,1.80000000000002,mg
12,NAc,2.1,mg
12,PL,1.600000000000046,mg
12,HY,2.1,mg
12,SJ,2.5,mg
12,V1,2.40000000000007,mg
12,M1,1.69999999999992,mg
12,aCC,2.0,mg
12,DLG,2.29999999999997,mg
12,VTA,2.900000000000014,mg
12,S1R,4.59999999999994,mg
12,dH,1.70000000000003,mg
12,vH,2.29999999999997,mg
12,DL,1.8,mg
12,DM,1.9,mg
12,VM,2.000000000000002,mg
12,VL,2.299999999999969,mg
12,DR,1.3,mg
12,CB,3.49999999999995,mg
12,AC,2.49999999999995,mg
12,MD,2.7,mg
12,SC,2.19999999999998,mg
12,MR,1.7,mg
12,VPR,1.39999999999996,mg
12,VPL,1.49999999999995,mg
12,SN,2.000000000000002,mg
12,S1L,3.10000000000005,mg
12,S1L6R,3.2,mg
12,A,2.6,mg
12,S1L6L,3.1,mg
12,IC,2.0,mg
47,OF,1.59999999999999,mg
47,NAc,1.9,mg
47,PL,2.19999999999998,mg
47,HY,1.0,mg
47,SJ,1.3,mg
47,V1,2.09999999999999,mg
47,M1,1.70000000000003,mg
47,aCC,1.80000000000002,mg
47,DLG,1.59999999999999,mg
47,VTA,2.000000000000002,mg
47,S1R,1.89999999999996,mg
47,dH,2.0,mg
47,vH,1.29999999999997,mg
47,DL,2.0,mg
47,DM,1.5,mg
47,VM,1.800000000000024,mg
47,VL,1.199999999999979,mg
47,DR,1.5,mg
47,CB,2.09999999999999,mg
47,AC,2.05,mg
47,MD,1.4,mg
47,SC,1.80000000000002,mg
47,MR,1.9,mg
47,VPR,1.49999999999995,mg
47,VPL,1.19999999999998,mg
47,SN,1.699999999999979,mg
47,S1L,1.90000000000001,mg
47,S1L6R,1.7,mg
47,A,1.8,mg
47,S1L6L,1.9,mg
47,IC,1.80000000000002,mg
54,OF,2.09999999999999,mg
54,NAc,2.0,mg
54,PL,2.099999999999991,mg
54,HY,2.0,mg
54,SJ,1.7,mg
54,V1,2.70000000000004,mg
54,M1,2.59999999999999,mg
54,aCC,1.90000000000001,mg
54,DLG,1.80000000000002,mg
54,VTA,2.000000000000002,mg
54,S1R,2.89999999999996,mg
54,dH,2.0,mg
54,vH,2.29999999999997,mg
54,DL,1.8,mg
54,DM,2.0,mg
54,VM,1.400000000000012,mg
54,VL,2.799999999999969,mg
54,DR,1.2,mg
54,CB,2.90000000000001,mg
54,AC,2.09999999999999,mg
54,MD,1.4,mg
54,SC,1.69999999999998,mg
54,MR,1.7,mg
54,VPR,1.70000000000003,mg
54,VPL,1.9,mg
54,SN,2.19999999999998,mg
54,S1L,2.69999999999998,mg
54,S1L6R,2.4,mg
54,A,2.2,mg
54,S1L6L,2.0,mg
54,IC,1.79999999999997,mg
56,OF,2.90000000000001,mg
56,NAc,2.4,mg
56,PL,2.099999999999991,mg
56,HY,1.6,mg
56,SJ,2.6,mg
56,V1,3.40000000000001,mg
56,M1,2.5,mg
56,aCC,2.30000000000002,mg
56,DLG,1.59999999999999,mg
56,VTA,2.500000000000002,mg
56,S1R,4.0,mg
56,dH,2.30000000000002,mg
56,vH,2.79999999999997,mg
56,DL,2.0,mg
56,DM,2.2,mg
56,VM,2.400000000000013,mg
56,VL,2.499999999999947,mg
56,DR,1.6,mg
56,CB,4.39999999999996,mg
56,AC,2.5,mg
56,MD,1.7,mg
56,SC,1.5,mg
56,MR,2.0,mg
56,VPR,1.70000000000003,mg
56,VPL,2.40000000000001,mg
56,SN,1.799999999999968,mg
56,S1L,4.19999999999998,mg
56,S1L6R,2.9,mg
56,A,2.6,mg
56,S1L6L,4.1,mg
56,IC,2.30000000000002,mg
60,OF,3.09999999999999,mg
60,NAc,2.0,mg
60,PL,2.300000000000024,mg
60,HY,1.4,mg
60,SJ,2.1,mg
60,V1,2.90000000000001,mg
60,M1,1.90000000000001,mg
60,aCC,1.79999999999997,mg
60,DLG,2.30000000000002,mg
60,VTA,3.200000000000036,mg
60,S1R,3.59999999999999,mg
60,dH,2.40000000000001,mg
60,vH,2.99999999999995,mg
60,DL,2.3,mg
60,DM,1.7,mg
60,VM,1.300000000000023,mg
60,VL,1.700000000000035,mg
60,DR,1.5,mg
60,CB,5.30000000000003,mg
60,AC,2.5,mg
60,MD,2.7,mg
60,SC,1.80000000000002,mg
60,MR,2.7,mg
60,VPR,1.5,mg
60,VPL,2.20000000000004,mg
60,SN,2.14,mg
60,S1L,3.59999999999999,mg
60,S1L6R,2.9,mg
60,A,2.4,mg
60,S1L6L,3.0,mg
60,IC,2.5,mg
62,OF,1.79999999999997,mg
62,NAc,1.8,mg
62,PL,2.099999999999991,mg
62,HY,1.3,mg
62,SJ,1.5,mg
62,V1,2.19999999999998,mg
62,M1,2.0,mg
62,aCC,1.59999999999999,mg
62,DLG,1.59999999999999,mg
62,VTA,2.39,mg
62,S1R,3.40000000000001,mg
62,dH,2.19999999999998,mg
62,vH,2.79999999999997,mg
62,DL,1.7,mg
62,DM,1.7,mg
62,VM,1.299999999999968,mg
62,VL,2.500000000000002,mg
62,DR,1.2,mg
62,CB,4.09999999999999,mg
62,AC,1.0,mg
62,MD,1.5,mg
62,SC,1.60000000000005,mg
62,MR,1.7,mg
62,VPR,1.0,mg
62,VPL,1.29999999999997,mg
62,SN,1.800000000000024,mg
62,S1L,3.0,mg
62,S1L6R,2.8,mg
62,A,1.9,mg
62,S1L6L,2.1,mg
62,IC,1.80000000000002,mg
64,OF,1.59999999999999,mg
64,NAc,2.2,mg
64,PL,1.800000000000024,mg
64,HY,1.6,mg
64,SJ,1.4,mg
64,V1,2.59999999999999,mg
64,M1,1.90000000000001,mg
64,aCC,2.30000000000002,mg
64,DLG,1.80000000000002,mg
64,VTA,2.300000000000024,mg
64,S1R,2.90000000000001,mg
64,dH,2.10000000000005,mg
64,vH,2.60000000000005,mg
64,DL,1.7,mg
64,DM,1.9,mg
64,VM,1.300000000000023,mg
64,VL,1.500000000000001,mg
64,DR,1.5,mg
64,CB,2.69999999999998,mg
64,AC,1.80000000000002,mg
64,MD,1.4,mg
64,SC,1.19999999999998,mg
64,MR,2.4,mg
64,VPR,1.5,mg
64,VPL,1.5,mg
64,SN,2.200000000000035,mg
64,S1L,3.09999999999999,mg
64,S1L6R,2.8,mg
64,A,2.6,mg
64,S1L6L,2.9,mg
64,IC,2.09999999999999,mg
68,OF,1.30000000000002,mg
68,NAc,2.2,mg
68,PL,2.000000000000002,mg
68,HY,0.9,mg
68,SJ,1.6,mg
68,V1,2.5,mg
68,M1,1.80000000000002,mg
68,aCC,2.5,mg
68,DLG,1.79999999999997,mg
68,VTA,2.400000000000013,mg
68,S1R,3.80000000000003,mg
68,dH,2.5,mg
68,vH,2.5,mg
68,DL,1.8,mg
68,DM,2.5,mg
68,VM,1.400000000000012,mg
68,VL,2.100000000000046,mg
68,DR,1.0,mg
68,CB,4.0,mg
68,AC,1.69999999999998,mg
68,MD,1.6,mg
68,SC,1.70000000000003,mg
68,MR,1.7,mg
68,VPR,2.0,mg
68,VPL,1.59999999999999,mg
68,SN,3.000000000000003,mg
68,S1L,2.69999999999998,mg
68,S1L6R,3.3,mg
68,A,2.4,mg
68,S1L6L,2.8,mg
68,IC,1.59999999999999,mg
70,OF,2.09999999999999,mg
70,NAc,2.5,mg
70,PL,2.099999999999991,mg
70,HY,2.1,mg
70,SJ,2.0,mg
70,V1,4.100000000000049,mg
70,M1,2.40000000000001,mg
70,aCC,1.90000000000001,mg
70,DLG,2.80000000000002,mg
70,VTA,2.69999999999998,mg
70,S1R,4.09999999999999,mg
70,dH,2.2,mg
70,vH,2.70000000000004,mg
70,DL,1.9,mg
70,DM,2.5,mg
70,VM,2.799999999999969,mg
70,VL,2.500000000000002,mg
70,DR,3.0,mg
70,CB,3.19999999999998,mg
70,AC,2.5,mg
70,MD,1.8,mg
70,SC,1.69999999999998,mg
70,MR,2.6,mg
70,VPR,2.0,mg
70,VPL,2.19999999999998,mg
70,SN,1.799999999999968,mg
70,S1L,3.59999999999999,mg
70,S1L6R,3.7,mg
70,A,3.6,mg
70,S1L6L,2.9,mg
70,IC,2.30000000000002,mg
23,OF,2.80000000000002,mg
23,NAc,1.8,mg
23,PL,2.400000000000069,mg
23,HY,1.9,mg
23,SJ,2.3,mg
23,V1,3.0,mg
23,M1,1.39999999999996,mg
23,aCC,1.90000000000001,mg
23,DLG,1.80000000000002,mg
23,VTA,2.000000000000002,mg
23,S1R,2.59999999999994,mg
23,dH,1.90000000000001,mg
23,vH,2.80000000000002,mg
23,DL,1.5,mg
23,DM,1.6,mg
23,VM,1.799999999999968,mg
23,VL,2.19999999999998,mg
23,DR,1.1,mg
23,CB,4.40000000000007,mg
23,AC,1.80000000000002,mg
23,MD,1.7,mg
23,SC,1.50000000000006,mg
23,MR,1.2,mg
23,VPR,1.09999999999999,mg
23,VPL,1.79999999999991,mg
23,SN,1.799999999999913,mg
23,S1L,2.80000000000002,mg
23,S1L6R,2.8,mg
23,A,3.1,mg
23,S1L6L,2.4,mg
23,IC,2.19999999999998,mg
24,OF,2.70000000000004,mg
24,NAc,2.2,mg
24,PL,1.800000000000024,mg
24,HY,1.6,mg
24,SJ,2.4,mg
24,V1,4.90000000000002,mg
24,M1,2.0,mg
24,aCC,1.90000000000001,mg
24,DLG,1.99999999999995,mg
24,VTA,2.19999999999998,mg
24,S1R,3.5,mg
24,dH,3.19999999999998,mg
24,vH,2.69999999999998,mg
24,DL,1.9,mg
24,DM,2.5,mg
24,VM,1.799999999999968,mg
24,VL,2.900000000000014,mg
24,DR,1.6,mg
24,CB,4.30000000000008,mg
24,AC,2.39999999999996,mg
24,MD,2.3,mg
24,SC,2.49999999999995,mg
24,MR,2.1,mg
24,VPR,2.60000000000005,mg
24,VPL,2.30000000000008,mg
24,SN,1.500000000000057,mg
24,S1L,3.0,mg
24,S1L6R,4.9,mg
24,A,2.2,mg
24,S1L6L,4.1,mg
24,IC,2.80000000000002,mg
31,OF,2.50000000000006,mg
31,NAc,2.3,mg
31,PL,2.000000000000002,mg
31,HY,2.1,mg
31,SJ,1.7,mg
31,V1,3.50000000000006,mg
31,M1,2.29999999999997,mg
31,aCC,2.09999999999999,mg
31,DLG,2.70000000000004,mg
31,VTA,2.099999999999991,mg
31,S1R,3.39999999999996,mg
31,dH,2.30000000000008,mg
31,vH,2.29999999999997,mg
31,DL,2.0,mg
31,DM,1.9,mg
31,VM,2.299999999999969,mg
31,VL,1.900000000000013,mg
31,DR,1.6,mg
31,CB,3.70000000000004,mg
31,AC,1.49999999999995,mg
31,MD,1.9,mg
31,SC,1.90000000000001,mg
31,MR,2.37,mg
31,VPR,2.50000000000006,mg
31,VPL,2.19999999999998,mg
31,SN,3.399999999999959,mg
31,S1L,2.70000000000004,mg
31,S1L6R,3.7,mg
31,A,2.3,mg
31,S1L6L,3.7,mg
31,IC,2.5,mg
36,OF,1.39999999999996,mg
36,NAc,1.9,mg
36,PL,2.299999999999969,mg
36,HY,0.7,mg
36,SJ,1.2,mg
36,V1,1.39999999999996,mg
36,M1,1.0,mg
36,aCC,1.89999999999996,mg
36,DLG,1.70000000000003,mg
36,VTA,1.900000000000013,mg
36,S1R,2.39999999999996,mg
36,dH,1.60000000000005,mg
36,vH,2.40000000000007,mg
36,DL,2.1,mg
36,DM,1.0,mg
36,VM,1.199999999999979,mg
36,VL,1.499999999999946,mg
36,DR,1.7,mg
36,CB,2.40000000000007,mg
36,AC,1.40000000000007,mg
36,MD,1.0,mg
36,SC,2.19999999999998,mg
36,MR,1.6,mg
36,VPR,1.79999999999997,mg
36,VPL,1.29999999999997,mg
36,SN,2.19999999999998,mg
36,S1L,2.29999999999997,mg
36,S1L6R,2.8,mg
36,A,1.9,mg
36,S1L6L,2.0,mg
36,IC,1.30000000000008,mg
38,OF,1.80000000000002,mg
38,NAc,2.5,mg
38,PL,2.800000000000025,mg
38,HY,2.8,mg
38,SJ,2.0,mg
38,V1,3.59999999999994,mg
38,M1,1.70000000000003,mg
38,aCC,1.89999999999996,mg
38,DLG,2.60000000000005,mg
38,VTA,2.399999999999958,mg
38,S1R,4.50000000000006,mg
38,dH,2.60000000000005,mg
38,vH,3.09999999999999,mg
38,DL,1.6,mg
38,DM,1.8,mg
38,VM,2.799999999999914,mg
38,VL,2.800000000000025,mg
38,DR,2.2,mg
38,CB,4.50000000000006,mg
38,AC,1.60000000000005,mg
38,MD,1.9,mg
38,SC,1.49999999999995,mg
38,MR,3.4,mg
38,VPR,2.40000000000007,mg
38,VPL,2.09999999999999,mg
38,SN,2.30000000000008,mg
38,S1L,3.60000000000005,mg
38,S1L6R,4.2,mg
38,A,3.1,mg
38,S1L6L,5.3,mg
38,IC,2.29999999999997,mg
40,OF,2.60000000000005,mg
40,NAc,2.1,mg
40,PL,2.499999999999947,mg
40,HY,2.0,mg
40,SJ,2.2,mg
40,V1,4.0,mg
40,M1,1.90000000000001,mg
40,aCC,2.29999999999997,mg
40,DLG,1.90000000000001,mg
40,VTA,2.899999999999958,mg
40,S1R,4.19999999999998,mg
40,dH,2.60000000000005,mg
40,vH,3.1000000000001,mg
40,DL,2.8,mg
40,DM,1.6,mg
40,VM,2.300000000000024,mg
40,VL,2.799999999999969,mg
40,DR,1.9,mg
40,CB,3.90000000000001,mg
40,AC,3.0,mg
40,MD,1.6,mg
40,SC,1.59999999999993,mg
40,MR,2.4,mg
40,VPR,2.09999999999999,mg
40,VPL,2.39999999999996,mg
40,SN,1.700000000000035,mg
40,S1L,3.20000000000009,mg
40,S1L6R,4.2,mg
40,A,2.5,mg
40,S1L6L,3.4,mg
40,IC,2.40000000000001,mg
44,OF,2.29999999999997,mg
44,NAc,2.5,mg
44,PL,2.299999999999969,mg
44,HY,2.8,mg
44,SJ,2.0,mg
44,V1,3.09999999999999,mg
44,M1,2.0,mg
44,aCC,2.0,mg
44,DLG,1.79999999999997,mg
44,VTA,2.000000000000002,mg
44,S1R,2.90000000000001,mg
44,dH,2.30000000000002,mg
44,vH,2.40000000000001,mg
44,DL,2.0,mg
44,DM,2.2,mg
44,VM,2.099999999999991,mg
44,VL,2.500000000000002,mg
44,DR,2.5,mg
44,CB,2.5,mg
44,AC,2.59999999999999,mg
44,MD,2.3,mg
44,SC,2.09999999999999,mg
44,MR,1.9,mg
44,VPR,2.10000000000005,mg
44,VPL,2.5,mg
44,SN,2.100000000000046,mg
44,S1L,2.30000000000002,mg
44,S1L6R,3.8,mg
44,A,2.8,mg
44,S1L6L,3.4,mg
44,IC,2.30000000000002,mg
50,OF,2.09999999999999,mg
50,NAc,2.2,mg
50,PL,1.799999999999968,mg
50,HY,1.0,mg
50,SJ,1.6,mg
50,V1,1.59999999999999,mg
50,M1,1.29999999999997,mg
50,aCC,1.69999999999992,mg
50,DLG,1.90000000000001,mg
50,VTA,1.500000000000001,mg
50,S1R,2.0,mg
50,dH,1.90000000000001,mg
50,vH,2.5,mg
50,DL,1.8,mg
50,DM,1.4,mg
50,VM,1.199999999999979,mg
50,VL,1.700000000000035,mg
50,DR,1.8,mg
50,CB,2.19999999999998,mg
50,AC,1.90000000000001,mg
50,MD,1.8,mg
50,SC,1.30000000000002,mg
50,MR,1.8,mg
50,VPR,1.09999999999999,mg
50,VPL,1.19999999999998,mg
50,SN,1.899999999999957,mg
50,S1L,2.5,mg
50,S1L6R,2.8,mg
50,A,2.1,mg
50,S1L6L,1.6,mg
50,IC,1.70000000000003,mg
51,OF,2.69999999999998,mg
51,NAc,2.3,mg
51,PL,2.099999999999991,mg
51,HY,2.2,mg
51,SJ,1.8,mg
51,V1,3.0,mg
51,M1,2.39999999999996,mg
51,aCC,2.40000000000007,mg
51,DLG,2.20000000000004,mg
51,VTA,3.200000000000036,mg
51,S1R,3.30000000000003,mg
51,dH,2.0,mg
51,vH,2.90000000000001,mg
51,DL,2.2,mg
51,DM,1.7,mg
51,VM,2.099999999999991,mg
51,VL,2.200000000000035,mg
51,DR,2.0,mg
51,CB,3.90000000000001,mg
51,AC,2.69999999999998,mg
51,MD,2.0,mg
51,SC,2.5,mg
51,MR,2.5,mg
51,VPR,2.19999999999998,mg
51,VPL,2.5,mg
51,SN,1.900000000000013,mg
51,S1L,2.10000000000005,mg
51,S1L6R,3.1,mg
51,A,2.4,mg
51,S1L6L,3.4,mg
51,IC,2.19999999999998,mg
57,OF,2.5,mg
57,NAc,2.1,mg
57,PL,1.900000000000013,mg
57,HY,2.0,mg
57,SJ,1.1,mg
57,V1,3.19999999999998,mg
57,M1,1.90000000000001,mg
57,aCC,2.30000000000002,mg
57,DLG,2.10000000000005,mg
57,VTA,2.000000000000002,mg
57,S1R,2.80000000000002,mg
57,dH,2.2,mg
57,vH,2.79999999999997,mg
57,DL,2.3,mg
57,DM,1.6,mg
57,VM,2.299999999999969,mg
57,VL,1.700000000000035,mg
57,DR,1.3,mg
57,CB,3.40000000000001,mg
57,AC,2.30000000000002,mg
57,MD,1.6,mg
57,SC,2.0,mg
57,MR,1.8,mg
57,VPR,2.29999999999997,mg
57,VPL,2.40000000000001,mg
57,SN,1.900000000000013,mg
57,S1L,2.69999999999998,mg
57,S1L6R,3.3,mg
57,A,3.2,mg
57,S1L6L,2.5,mg
57,IC,1.90000000000001,mg
21,OF,2.39999999999996,mg
21,NAc,2.3,mg
21,PL,2.200000000000091,mg
21,HY,1.7,mg
21,SJ,1.8,mg
21,V1,7.1,mg
21,M1,2.0,mg
21,aCC,2.0,mg
21,DLG,2.50000000000006,mg
21,VTA,2.900000000000014,mg
21,S1R,4.70000000000004,mg
21,dH,2.80000000000002,mg
21,vH,2.5,mg
21,DL,2.2,mg
21,DM,2.1,mg
21,VM,2.700000000000036,mg
21,VL,2.099999999999991,mg
21,DR,2.1,mg
21,CB,6.30000000000008,mg
21,AC,3.09999999999999,mg
21,MD,3.6,mg
21,SC,2.0,mg
21,MR,2.37,mg
21,VPR,2.59999999999994,mg
21,VPL,2.90000000000001,mg
21,SN,2.900000000000014,mg
21,S1L,3.90000000000001,mg
21,S1L6R,4.7,mg
21,A,3.3,mg
21,S1L6L,3.4,mg
21,IC,2.19999999999998,mg
25,OF,1.40000000000007,mg
25,NAc,2.1,mg
25,PL,1.800000000000024,mg
25,HY,1.5,mg
25,SJ,1.5,mg
25,V1,2.19999999999998,mg
25,M1,1.70000000000003,mg
25,aCC,2.19999999999998,mg
25,DLG,1.49999999999995,mg
25,VTA,2.599999999999936,mg
25,S1R,3.19999999999998,mg
25,dH,1.49999999999995,mg
25,vH,2.20000000000009,mg
25,DL,1.6,mg
25,DM,1.7,mg
25,VM,1.299999999999968,mg
25,VL,1.299999999999968,mg
25,DR,1.6,mg
25,CB,2.60000000000005,mg
25,AC,1.29999999999997,mg
25,MD,1.6,mg
25,SC,1.49999999999995,mg
25,MR,1.6,mg
25,VPR,1.60000000000005,mg
25,VPL,1.29999999999997,mg
25,SN,2.899999999999958,mg
25,S1L,2.70000000000004,mg
25,S1L6R,2.8,mg
25,A,2.1,mg
25,S1L6L,1.9,mg
25,IC,2.09999999999999,mg
35,OF,1.60000000000005,mg
35,NAc,2.2,mg
35,PL,1.700000000000035,mg
35,HY,0.7,mg
35,SJ,1.8,mg
35,V1,1.59999999999993,mg
35,M1,1.49999999999995,mg
35,aCC,2.29999999999997,mg
35,DLG,3.0,mg
35,VTA,1.699999999999924,mg
35,S1R,2.0,mg
35,dH,1.8999999999999,mg
35,vH,2.492,mg
35,DL,1.8,mg
35,DM,0.9,mg
35,VM,3.500000000000059,mg
35,VL,1.199999999999979,mg
35,DR,1.4,mg
35,CB,2.29999999999997,mg
35,AC,1.50000000000006,mg
35,MD,1.3,mg
35,SC,1.09999999999999,mg
35,MR,1.7,mg
35,VPR,1.69999999999992,mg
35,VPL,1.79999999999991,mg
35,SN,2.700000000000036,mg
35,S1L,2.69999999999992,mg
35,S1L6R,1.9,mg
35,A,2.5,mg
35,S1L6L,2.3,mg
35,IC,2.19999999999998,mg
41,OF,3.19999999999998,mg
41,NAc,2.4,mg
41,PL,2.099999999999991,mg
41,HY,1.6,mg
41,SJ,1.8,mg
41,V1,4.09999999999999,mg
41,M1,2.0,mg
41,aCC,2.19999999999998,mg
41,DLG,1.80000000000002,mg
41,VTA,3.000000000000003,mg
41,S1R,3.39999999999996,mg
41,dH,2.29999999999997,mg
41,vH,2.0,mg
41,DL,2.3,mg
41,DM,1.7,mg
41,VM,1.700000000000035,mg
41,VL,2.700000000000036,mg
41,DR,1.6,mg
41,CB,3.09999999999999,mg
41,AC,2.49999999999995,mg
41,MD,1.4,mg
41,SC,1.60000000000005,mg
41,MR,3.6,mg
41,VPR,1.80000000000002,mg
41,VPL,1.59999999999993,mg
41,SN,1.600000000000046,mg
41,S1L,2.79999999999997,mg
41,S1L6R,3.4,mg
41,A,2.3,mg
41,S1L6L,3.5,mg
41,IC,2.59999999999994,mg
45,OF,2.50000000000006,mg
45,NAc,2.6,mg
45,PL,2.299999999999969,mg
45,HY,1.9,mg
45,SJ,1.5,mg
45,V1,2.89999999999996,mg
45,M1,2.19999999999998,mg
45,aCC,2.29999999999997,mg
45,DLG,2.0,mg
45,VTA,2.400000000000013,mg
45,S1R,3.19999999999998,mg
45,dH,2.70000000000004,mg
45,vH,2.19999999999998,mg
45,DL,2.0,mg
45,DM,2.1,mg
45,VM,2.299999999999969,mg
45,VL,1.800000000000024,mg
45,DR,1.6,mg
45,CB,4.0,mg
45,AC,2.10000000000005,mg
45,MD,1.69,mg
45,SC,1.5,mg
45,MR,2.37,mg
45,VPR,1.29999999999997,mg
45,VPL,1.5,mg
45,SN,1.800000000000024,mg
45,S1L,4.80000000000003,mg
45,S1L6R,3.3,mg
45,A,2.1,mg
45,S1L6L,3.6,mg
45,IC,1.70000000000003,mg
49,OF,2.70000000000004,mg
49,NAc,2.3,mg
49,PL,2.500000000000058,mg
49,HY,2.1,mg
49,SJ,1.6,mg
49,V1,4.30000000000003,mg
49,M1,2.40000000000007,mg
49,aCC,2.30000000000002,mg
49,DLG,1.79999999999997,mg
49,VTA,2.099999999999991,mg
49,S1R,3.5,mg
49,dH,2.40000000000001,mg
49,vH,2.79999999999997,mg
49,DL,1.8,mg
49,DM,2.5,mg
49,VM,2.400000000000013,mg
49,VL,3.699999999999981,mg
49,DR,2.1,mg
49,CB,3.79999999999997,mg
49,AC,2.20000000000004,mg
49,MD,1.2,mg
49,SC,1.80000000000002,mg
49,MR,3.1,mg
49,VPR,2.19999999999998,mg
49,VPL,2.30000000000002,mg
49,SN,1.600000000000046,mg
49,S1L,3.29999999999997,mg
49,S1L6R,3.7,mg
49,A,2.6,mg
49,S1L6L,4.4,mg
49,IC,2.30000000000008,mg
52,OF,1.80000000000002,mg
52,NAc,1.9,mg
52,PL,2.200000000000035,mg
52,HY,1.8,mg
52,SJ,1.7,mg
52,V1,1.09999999999999,mg
52,M1,1.70000000000003,mg
52,aCC,1.80000000000002,mg
52,DLG,1.20000000000009,mg
52,VTA,1.799999999999913,mg
52,S1R,2.1000000000001,mg
52,dH,2.2,mg
52,vH,2.29999999999997,mg
52,DL,1.6,mg
52,DM,1.9,mg
52,VM,2.200000000000091,mg
52,VL,1.900000000000013,mg
52,DR,2.2,mg
52,CB,2.19999999999998,mg
52,AC,1.59999999999993,mg
52,MD,1.69,mg
52,SC,1.69999999999992,mg
52,MR,2.2,mg
52,VPR,2.09999999999999,mg
52,VPL,1.80000000000002,mg
52,SN,2.099999999999991,mg
52,S1L,3.90000000000001,mg
52,S1L6R,2.3,mg
52,A,2.1,mg
52,S1L6L,3.6,mg
52,IC,1.59999999999993,mg
58,OF,1.80000000000002,mg
58,NAc,2.0,mg
58,PL,1.900000000000013,mg
58,HY,1.6,mg
58,SJ,1.8,mg
58,V1,2.767187499999997,mg
58,M1,1.99999999999995,mg
58,aCC,2.09999999999999,mg
58,DLG,2.09999999999999,mg
58,VTA,2.099999999999991,mg
58,S1R,2.89999999999996,mg
58,dH,2.29999999999997,mg
58,vH,2.40000000000001,mg
58,DL,2.1,mg
58,DM,1.8,mg
58,VM,1.700000000000035,mg
58,VL,2.099999999999991,mg
58,DR,1.3,mg
58,CB,3.19999999999998,mg
58,AC,2.09999999999999,mg
58,MD,1.1,mg
58,SC,1.20000000000003,mg
58,MR,1.6,mg
58,VPR,1.59999999999999,mg
58,VPL,2.60000000000005,mg
58,SN,2.099999999999991,mg
58,S1L,2.5,mg
58,S1L6R,3.6,mg
58,A,2.2,mg
58,S1L6L,2.4,mg
58,IC,2.09999999999999,mg
61,OF,1.80000000000002,mg
61,NAc,1.9,mg
61,PL,1.699999999999979,mg
61,HY,2.4,mg
61,SJ,2.5,mg
61,V1,2.0,mg
61,M1,2.19999999999998,mg
